condition,target_reaction,target product flux,growth_rate,model ID,reaction_id,flux,Pathways,Pathway Type
glyc_anaerobic,EX_3hpp_e,2.3806451612903192,0.2634757246106375,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,2.3806451612903192,0.2634757246106375,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,3.1741935483870924,0.2572194477521219,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,3.1741935483870924,0.2572194477521219,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,3.1741935483870924,0.2572194477521219,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,3.9677419354838657,0.2509631708936077,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,3.9677419354838657,0.2509631708936077,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,3.9677419354838657,0.2509631708936077,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,4.7612903225806384,0.24470689403509596,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,4.7612903225806384,0.24470689403509596,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,4.7612903225806384,0.24470689403509596,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,5.554838709677412,0.23845061717658095,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,5.554838709677412,0.23845061717658095,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,5.554838709677412,0.23845061717658095,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,6.348387096774185,0.2207189755172175,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,6.348387096774185,0.2207189755172175,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,6.348387096774185,0.2207189755172175,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,7.141935483870958,0.2009720487252532,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,7.141935483870958,0.2009720487252532,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,7.141935483870958,0.2009720487252532,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,7.935483870967731,0.18122512193329557,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,7.935483870967731,0.18122512193329557,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,7.935483870967731,0.18122512193329557,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,8.729032258064505,0.16147819514133824,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,8.729032258064505,0.16147819514133824,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,8.729032258064505,0.16147819514133824,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,9.522580645161277,0.14173126834937813,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,9.522580645161277,0.14173126834937813,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,9.522580645161277,0.14173126834937813,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,10.31612903225805,0.12198434155742369,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,10.31612903225805,0.12198434155742369,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,10.31612903225805,0.12198434155742369,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,11.109677419354824,0.10223741476546201,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,11.109677419354824,0.10223741476546201,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,11.109677419354824,0.10223741476546201,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,11.903225806451596,0.08249048797350311,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,11.903225806451596,0.08249048797350311,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,11.903225806451596,0.08249048797350311,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,12.69677419354837,0.06274356118154449,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,12.69677419354837,0.06274356118154449,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
glyc_anaerobic,EX_3hpp_e,12.69677419354837,0.06274356118154449,iJO1366_super,R_Campodonico_64,0.00018882160741956366,"[[55, 56, 64, 63]]",3HPP
glyc_anaerobic,EX_3hpp_e,13.490322580645143,0.042996634389586154,iJO1366_super,R_Campodonico_126,37.331525510967836,"[[125, 126, 127, 49], [125, 126, 127, 50], [125, 126, 127, 51]]",13PPD
glyc_anaerobic,EX_3hpp_e,13.490322580645143,0.042996634389586154,iJO1366_super,R_Campodonico_56,0.00018882160741956364,"[[55, 56, 57], [55, 56, 59, 60], [55, 56, 61, 60], [55, 56, 62, 63], [55, 56, 64, 63], [55, 56, 65, 66]]",3HPP
